Hora final,Nome,Duração (s),Categoria,Observação,STATUS,Coordenadas S,Coordenadas W,Coordenadas S.1,Coordenadas W.1,Identificação,Coordenadas Inicial,Coordenadas Final
‏‎13:26:50,090921 13.26 FF 1,796.0,FF,,Transcrito,,,-7.52075,-34.961083333333335,,POINT EMPTY,POINT (283604.2630838571 9168198.522976143)
‏‎14:30:52,091621 14.30 J2 1,273.0,J2,,Transcrito,-7.518194444444444,-34.96652777777778,-7.518194444444444,-34.96652777777778,,POINT (283001.9965867367 9168478.50190255),POINT (283001.9965867367 9168478.50190255)
‏‎09:34:12,091721 09.34 J2 1,569.0,J2,,Transcrito,,,-7.529,-34.96197222222222,,POINT EMPTY,POINT (283510.2351706578 9167285.53310073)
‏‎09:57:00,091721 09.57 SAD 1 FF 1,560.0,SUB,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,091721 09.57 SAD 1 FF 1,600.0,FF,Inf é J1 eu acho,Transcrito,,,-7.528833333333333,-34.96202777777778,,POINT EMPTY,POINT (283504.0199278231 9167303.940931968)
‏‎10:06:04,091721 10.06  FA 2 FF 2,213.0,FA,fa cata ma depois vira ff,Transcrito,,,-7.528527777777778,-34.96211111111111,,POINT EMPTY,POINT (283494.66947471374 9167337.697798809)
‏‎10:35:04,091721 10.35 Inf 0.3 FF 3.3,1654.0,INF,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,091721 10.35 Inf 0.3 FF 3.3,,FF,,Transcrito,,,-7.528638888888889,-34.962583333333335,,POINT EMPTY,POINT (283442.5983958682 9167325.173554312)
‏‎10:39:22,091721 10.39 FF 4 j1 1 rap,179.0,FF,Filhote é J1,Transcrito,-7.528638888888889,-34.962583333333335,-7.528555555555555,-34.96275,,POINT (283442.5983958682 9167325.173554312),POINT (283424.15950575785 9167334.308633244)
‏‎11:03:14,091721 11.03 SAD 2,610.0,SUB,,Transcrito,,,-7.528083333333333,-34.96341666666667,,POINT EMPTY,POINT (283350.33486157266 9167386.21170628)
‏‎11:57:50,091721 11.57 FF 5,759.0,FF,Talvez germana,Transcrito,,,-7.527722222222222,-34.96211111111111,,POINT EMPTY,POINT (283494.2695425467 9167426.802029252)
‏‎12:09:50,091721 12.09 J1 2,148.0,J1,,Transcrito,-7.527222222222222,-34.96202777777778,-7.527222222222222,-34.96202777777778,,POINT (283503.22010779916 9167482.149383526),POINT (283503.22010779916 9167482.149383526)
‏‎12:18:18,091721 12.18 J2 2,415.0,J2,vo injuria de sad no fim,Transcrito,,,-7.527027777777778,-34.96222222222222,,POINT EMPTY,POINT (283481.65976462385 9167503.560975147)
‏‎12:27:24,091721 12.27 FA 3,368.0,FA,talvez calvinha/laranjinha,Transcrito,,,-7.527,-34.96211111111111,,POINT EMPTY,POINT (283493.91101885773 9167506.688578233)
‏‎12:33:32,091721 12.33 SAD 3,333.0,SUB,,Transcrito,,,-7.526888888888889,-34.96208333333334,,POINT EMPTY,POINT (283496.92212600133 9167518.992576484)
‏‎12:38:52,091721 12.38 J2 3,137.0,J2,"j2 mama, tem video",Transcrito,-7.526722222222222,-34.962,-7.526722222222222,-34.962,,POINT (283506.03818502894 9167537.469211625),POINT (283506.03818502894 9167537.469211625)
‏‎12:59:44,091721 12.59 FA 4,716.0,FA,Provavelmente Laranjinha; displacement de j3,Transcrito,,,-7.5264999999999995,-34.96158333333334,,POINT EMPTY,POINT (283551.92184410663 9167562.256045565)
‏‎13:13:20,091721 13.13 J3 1,236.0,J3,J3 ou FA seguindo MA,Transcrito,,,-7.526666666666666,-34.96172222222223,,POINT EMPTY,POINT (283536.6732376929 9167543.751911176)
‏‎13:48:18,091721 13.48 FF 5,270.0,FF,,Transcrito,,,-7.527027777777778,-34.96197222222222,,POINT EMPTY,POINT (283509.25611020206 9167503.684818748)
‏‎13:56:40,091721 13.56 J1 3,461.0,J1,,Transcrito,,,-7.527138888888889,-34.96205555555556,,POINT EMPTY,POINT (283500.1124826893 9167491.353301534)
‏‎14:37:42,091721 14.37 MA 2 FF 6,1174.0,FF,mt desconhecido,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,091721 14.37 MA 2 FF 6,,MA,Ma no começo,Transcrito,,,-7.528833333333333,-34.96175,,POINT EMPTY,POINT (283534.6824031612 9167304.078553574)
‏‎14:46:40,091721 14.46 FF 7 rap,129.0,FF,,Transcrito,,,-7.529,-34.96163888888889,,POINT EMPTY,POINT (283547.0301251963 9167285.6982432)
‏‎09:36:54,092221 09.36 FA 1 PE,196.0,FA,de pernambuco,Transcrito,,,-7.518138888888889,-34.967305555555555,,POINT EMPTY,POINT (282916.11168974463 9168484.261241434)
‏‎09:47:42,092221 09.47 FA 2 PE,613.0,FA,"mt desconhecido, de pernambuco eu acho",Transcrito,,,-7.517861111111111,-34.96752777777778,,POINT EMPTY,POINT (282891.4429242995 9168514.87666766)
‏‎09:59:18,092221 09.59 Inf 1 FF 1 PE,574.0,Inf,de pernambuco,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,092221 09.59 Inf 1 FF 1 PE,,FF,,Transcrito,,,-7.517388888888889,-34.96772222222222,,POINT EMPTY,POINT (282869.74379075837 9168567.013850898)
‏‎10:23:48,092221 10.23 MA 1 PE,300.0,MA,de pernambuco,Transcrito,,,-7.519777777777778,-34.965333333333334,,POINT EMPTY,POINT (283134.63517675374 9168303.95791298)
‏‎10:33:44,092221 10.33 FF 2 PE,317.0,FF,de pernambuco,Transcrito,,,-7.519916666666667,-34.96511111111111,,POINT EMPTY,POINT (283159.23469843244 9168288.705248034)
‏‎10:43:18,092221 10.43 FA 3,481.0,FA,talvez de pernambuco ou grupinho,Transcrito,,,-7.52025,-34.964666666666666,,POINT EMPTY,POINT (283208.4612778619 9168252.054765843)
‏‎10:49:20,092221 10.49 FF 3.3 J1 0.3,294.0,FF,acho que filhote é J1; talvez do grupo de pernambuco,Transcrito,,,-7.520361111111111,-34.964333333333336,,POINT EMPTY,POINT (283245.31219775334 9168239.929697094)
‏‎10:56:48,092221 10.56 FF 4.4 Inf 0.4,280.0,FF,acho que de pernambuco,Transcrito,,,-7.520083333333333,-34.964083333333335,,POINT EMPTY,POINT (283272.7710970953 9168270.779189125)
,,,Inf,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
11:05:52,092221 11.05 JF 1.5 Inf 0.5 FF 5.5,482.0,JF,Jf .juv m. inf jf ff ,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,,,Inf,talvez de pernambuco? Ou grupinho?,Transcrito,,,-7.51975,-34.96380555555556,,POINT EMPTY,POINT (283303.2687722291 9168307.787539002)
,,,FF,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
‏‎11:10:48,092221 11.10 J3 1 rap,90.0,J3,,Transcrito,,,-7.519583333333333,-34.96330555555556,,POINT EMPTY,POINT (283358.3797296034 9168326.470541073)
‏‎11:43:24,092221 11.43 JF 2.6 Inf 0.6 FF 6.6 SF 1.6,1847.0,JF,talvez PE ou grupinho,Transcrito,,,-7.519527777777777,-34.962500000000006,,POINT EMPTY,POINT (283447.27529280935 9168333.014489695)
,,,Inf,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,,,FF,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,,,SF,,Transcrito,,,-7.519527777777777,-34.962500000000006,,POINT EMPTY,POINT (283447.27529280935 9168333.014489695)
‏‎12:06:16,092221 12.06 SF 1.6,1246.0,SF,msm SADF de antes; usa msm ID?,Transcrito,,,-7.520166666666666,-34.96186111111111,,POINT EMPTY,POINT (283518.11730473756 9168262.661845595)
‏‎09:01:28,092521 09.01 J3 1,282.0,J3,mt desconhecido,Transcrito,-7.521222222222222,-34.96369444444445,-7.521222222222222,-34.96369444444445,,POINT (283316.264794624 9168144.996812489),POINT (283316.264794624 9168144.996812489)
‏‎09:05:34,092521 09.05 MA 1,184.0,MA,,Transcrito,,,-7.521361111111111,-34.96369444444445,,POINT EMPTY,POINT (283316.3337418975 9168129.634004207)
‏‎10:19:44,092521 10.19 MA 2,467.0,MA,mt desconhecido,Transcrito,,,-7.521277777777778,-34.961444444444446,,POINT EMPTY,POINT (283564.6628299547 9168139.965718316)
‏‎10:25:36,092521 10.25 FA 1 rap,157.0,FA,,Transcrito,,,-7.52125,-34.96163888888889,,POINT EMPTY,POINT (283543.18495430646 9168142.94205269)
‏‎10:51:38,092521 10.51 J1 0.1 FA 2 FF 2.1,1486.0,J1,J1 peq. Quase inf,Transcrito,,,-7.521333333333334,-34.961666666666666,,POINT EMPTY,POINT (283540.1599793752 9168133.71063163)
,,,FA,,Transcrito,,,-7.521333333333334,-34.961666666666666,,POINT EMPTY,POINT (283540.1599793752 9168133.71063163)
,,,FF,,Transcrito,,,-7.521333333333334,-34.961666666666666,,POINT EMPTY,POINT (283540.1599793752 9168133.71063163)
‏‎11:10:20,092521 11.10 FF 3.2 Inf 0.2 SAD 1 SF 1.2,792.0,FF,SAD ou J3/ JF ou SF,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,092521 11.10 FF 3.2 Inf 0.2 SAD 1 SF 1.2,,Inf,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,092521 11.10 FF 3.2 Inf 0.2 SAD 1 SF 1.2,,SUB,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
,092521 11.10 FF 3.2 Inf 0.2 SAD 1 SF 1.2,,SF,,Transcrito,,,-7.5224166666666665,-34.96216666666667,,POINT EMPTY,POINT (283485.5039835315 9168013.633349374)
‏‎11:29:34,092521 11.29 FG 1,270.0,FG,,Transcrito,,,-7.522333333333333,-34.962138888888894,,POINT EMPTY,POINT (283488.5289352554 9168022.864778962)
‏‎12:18:24,092521 12.18 J2 1,911.0,J2,,Transcrito,,,-7.52225,-34.96252777777778,,POINT EMPTY,POINT (283445.5594688653 9168031.889906613)
‏‎12:32:36,092521 12.32 MA 3,778.0,MA,,Transcrito,,,-7.522305555555556,-34.962583333333335,,POINT EMPTY,POINT (283439.45444559865 9168025.717276858)
‏‎12:42:12,092521 12.42 FF 4.3 Inf 0.3,342.0,FF,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
‏‎12:42:12,092521 12.42 FF 4.3 Inf 0.3,,Inf,mr desconhecido no inf,Transcrito,,,-7.5225277777777775,-34.962583333333335,,POINT EMPTY,POINT (283439.56471509684 9168001.13679838)
‏‎13:53:30,092521 13.53 MA 4,131.0,MA,"rapido, MA ficava atacando outros",Transcrito,,,-7.520472222222222,-34.96127777777778,,POINT EMPTY,POINT (283582.66124954115 9168229.152349435)
‏‎14:00:26,092521 14.00 SAD 2 rap,169.0,SUB,,Transcrito,,,-7.520277777777777,-34.96141666666667,,POINT EMPTY,POINT (283567.2333201179 9168250.591534622)
‏‎14:21:44,092521 14.21 FG 2 SAD 3,1221.0,FG,"fg na cana, dep sad",Transcrito,,,,,,POINT EMPTY,POINT EMPTY
‏‎14:21:44,092521 14.21 FG 2 SAD 3,,SUB,Tem filmagem,Transcrito,,,-7.520277777777777,-34.961333333333336,,POINT EMPTY,POINT (283576.4322406358 9168250.632764444)
‏‎14:32:00,092521 14.32 FF 5 SAD 3,583.0,FF,,Transcrito,,,,,,POINT EMPTY,POINT EMPTY
‏‎14:32:00,092521 14.32 FF 5 SAD 3,,SUB,msm sad q antes,Transcrito,,,-7.52025,-34.96141666666667,,POINT EMPTY,POINT (283567.219548561 9168253.664092083)
‏‎14:46:14,092521 14.46 SF 2,212.0,SF,,Transcrito,,,-7.51975,-34.96219444444445,,POINT EMPTY,POINT (283481.11495225236 9168308.585255872)
‏‎15:09:36,092521 15.09 SF 2,900.0,SF,"msm sf q antes, mt desconhecido no fim",Transcrito,,,-7.519583333333333,-34.96322222222223,,POINT EMPTY,POINT (283367.57867487706 9168326.511806956)
‏‎15:12:40,092521 15.12 J1 2 rap,160.0,J1,mt desconhecido,Transcrito,,,-7.519666666666667,-34.96338888888889,,POINT EMPTY,POINT (283349.2221366814 9168317.211590722)
‏‎15:27:38,092521 15.27 J2 1,592.0,J2,,Transcrito,,,-7.520194444444444,-34.963638888888894,,POINT EMPTY,POINT (283321.88724717766 9168258.709109547)
‏‎09:59:00,092621 09.59 FF 1,270.0,FF,,Transcrito,-7.52,-34.96488888888889,-7.52,-34.96488888888889,,POINT (283183.8066114669 9168279.59770177),POINT (283183.8066114669 9168279.59770177)
‏‎10:13:12,092621 10.13 FA 1,819.0,FA,,Transcrito,,,-7.520111111111111,-34.96486111111111,,POINT EMPTY,POINT (283186.9281081344 9168267.321214758)
‏‎10:37:14,092621 10.37 inf ou J1 J3 JF ,1355.0,J1,j1 ou i f dep j1 dep j3 ej1 e jf,,,,-7.520111111111111,-34.96480555555556,,POINT EMPTY,POINT (283193.0607364926 9168267.348749269)
,092621 10.37 inf ou J1 J3 JF ,,J3,,,,,-7.520111111111111,-34.96480555555556,,POINT EMPTY,POINT (283193.0607364926 9168267.348749269)
,092621 10.37 inf ou J1 J3 JF ,,JF,,,,,,,,POINT EMPTY,POINT EMPTY
‏‎11:09:12,092621 11.09 J2 1,1002.0,J2,,Transcrito,,,-7.520138888888889,-34.96494444444445,,POINT EMPTY,POINT (283177.74296134524 9168264.207347782)
‏‎11:27:52,092621 11.27 JF FF Inf FJ,988.0,JF,alguns vídeos,Transcrito,,,-7.5199444444444445,-34.965250000000005,,POINT EMPTY,POINT (283143.9169155131 9168285.563837038)
,092621 11.27 JF FF Inf FJ,,FF,,,,,,,,POINT EMPTY,POINT EMPTY
,092621 11.27 JF FF Inf FJ,,INF ,,,,,,,,POINT EMPTY,POINT EMPTY
,092621 11.27 JF FF Inf FJ,,JF,,,,,,,,POINT EMPTY,POINT EMPTY
‏‎10:53:50,092821 10.53 J1 0.1 FF 1.1,,J1,j1 ff j1 ff 3116.7 5741.0 com rejeicao,,,,-7.521305555555555,-34.96138888888889,,POINT EMPTY,POINT (283570.8092029439 9168136.920651482)
,092821 10.53 J1 0.1 FF 1.1,,FF,,,,,-7.521305555555555,-34.96138888888889,,POINT EMPTY,POINT (283570.8092029439 9168136.920651482)
‏‎11:53:44,092821 11.53 FF 2.2 Inf 0.2 SF 1.2,2940.0,FF,com troca de cuidador,,,,,,,POINT EMPTY,POINT EMPTY
,092821 11.53 FF 2.2 Inf 0.2 SF 1.2,,Inf,,,,,,,,POINT EMPTY,POINT EMPTY
,092821 11.53 FF 2.2 Inf 0.2 SF 1.2,,JF,GPS no fim do audio,,,,,,,POINT EMPTY,POINT EMPTY
‏‎06:28:18,093021 06.28 SAD 1,1078.0,SUB,,,-7.529972222222222,-34.96102777777778,-7.529972222222222,-34.96102777777778,,POINT (283614.97001982323 9167178.46140473),POINT (283614.97001982323 9167178.46140473)
‏‎06:36:34,093021 06.36 J1 1,471.0,J1,,,,,-7.529833333333333,-34.961111111111116,,POINT EMPTY,POINT (283605.70237086853 9167193.782919949)
‏‎06:56:40,093021 06.56 FF 1.1 INF 0.1 SF 1.1,1148.0,FF,ff inf jf inf jf; TEM VIDEO,,,,-7.529833333333333,-34.96125,,POINT EMPTY,POINT (283590.37117472664 9167193.714125112)
,,,INF,,,,,-7.529833333333333,-34.96125,,POINT EMPTY,POINT (283590.37117472664 9167193.714125112)
,,,JF,,,,,,,,POINT EMPTY,POINT EMPTY
‏‎07:17:28,093021 07.17 J2 0.2 FF 2.2 J3 1,900.0,J2,j2f msm de antes inf j3f; não todo o audio,,,,-7.52975,-34.96147222222223,,POINT EMPTY,POINT (283565.79989042267 9167202.821719427)
,093021 07.17 J2 0.2 FF 2.2 J3 1,,FF,,,,,,,,POINT EMPTY,POINT EMPTY
,093021 07.17 J2 0.2 FF 2.2 J3 1,,J3,,,,,,,,POINT EMPTY,POINT EMPTY
‏‎07:31:34,093021 07.31 FA 3,417.0,FA,,,,,-7.529583333333333,-34.96175,,POINT EMPTY,POINT (283535.05473841913 9167221.119456273)
‏‎07:39:22,093021 07.39 J2 2,382.0,J2,J2 peq ou J1 grande. Amamentam tem video,,,,-7.5296666666666665,-34.96211111111111,,POINT EMPTY,POINT (283495.2349686762 9167211.722847398)
‏‎07:48:16,093021 07.48 J2 3,422.0,J2,,,,,-7.5295,-34.962250000000004,,POINT EMPTY,POINT (283479.82099135686 9167230.089379495)
‏‎08:02:02,093021 08.02 J1 rap,150.0,J1,j3f0ou1  tem video,,,,-7.529,-34.96255555555556,,POINT EMPTY,POINT (283445.84398306085 9167285.244033758)
‏‎08:08:36,093021 08.08 FF 3.3 rap,78.0,FF,GPS inicial msm q final,,,,,,,POINT EMPTY,POINT EMPTY
‏‎08:26:18,093021 08.08 FF 4.4 rap,180.0,FF,"mt desconhecido, gps final e inicial o msm",,,,,,,POINT EMPTY,POINT EMPTY
‏‎08:46:16,093021 08.46 J3 2,272.0,J3,,,,,-7.527666666666667,-34.96330555555556,,POINT EMPTY,POINT (283362.3929025328 9167432.355217554)
‏‎08:55:00,093021 08.55 SAD 2,189.0,SUB,Talvez unção com cupim ou formiga? Tem video,,,,-7.527388888888889,-34.96347222222222,,POINT EMPTY,POINT (283343.85735938116 9167462.99821413)
‏‎09:08:38,093021 09.08 SAD 3 MA 1,706.0,SUB,"sad 1.5m ma q recebeu agressao dep, TEM VID",,,,-7.5275,-34.964000000000006,,POINT EMPTY,POINT (283285.65361169237 9167450.446283612)
,093021 09.08 SAD 3 MA 1,,MA,,,,,,,,POINT EMPTY,POINT EMPTY
‏‎09:16:02,093021 09.16 J1 2,265.0,J1,seguefa e vocaliza; mt desconhecido,,,,-7.527722222222222,-34.96361111111111,,POINT EMPTY,POINT (283328.6916595907 9167426.058610791)
‏‎10:42:46,093021 10.42 J1 3,923.0,J1,,,,,-7.520361111111111,-34.964666666666666,,POINT EMPTY,POINT (283208.51645584626 9168239.76451275)
‏‎10:55:00,093021 10.55 MA 2,636.0,MA,Peter Parker (é o msm q pierrot?),,,,-7.520388888888889,-34.96436111111112,,POINT EMPTY,POINT (283242.2596786731 9168236.84337007)
‏‎17:38:12,area de dormida,1164.0,,,,,,,,,POINT EMPTY,POINT EMPTY
